,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
3112,2012,TOYOTA,COROLLA,COMPACT,1.8,4,A4,X,9.1,6.8,8.1,35.0,186.0
3113,2012,TOYOTA,COROLLA,COMPACT,1.8,4,M5,X,8.6,6.7,7.8,36.0,179.0
3114,2012,TOYOTA,COROLLA,COMPACT,2.4,4,AS5,X,10.8,7.8,9.4,30.0,216.0
3115,2012,TOYOTA,COROLLA,COMPACT,2.4,4,M5,X,10.8,8.0,9.5,30.0,219.0
3116,2012,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,9.4,7.5,8.5,33.0,196.0
3117,2012,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,8.9,7.3,8.2,34.0,189.0
3118,2012,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,2.4,4,A4,X,11.6,9.1,10.5,27.0,242.0
3119,2012,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,2.4,4,AS5,X,11.2,8.3,9.9,29.0,228.0
3120,2012,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,2.4,4,M5,X,10.9,8.5,9.8,29.0,225.0
3121,2012,TOYOTA,FJ CRUISER 4WD,SUV,4.0,6,A5,X,13.9,11.2,12.7,22.0,292.0
3122,2012,TOYOTA,FJ CRUISER 4WD,SUV,4.0,6,M6,X,15.6,12.2,14.1,20.0,324.0
3123,2012,TOYOTA,HIGHLANDER,SUV,2.7,4,AS6,X,11.8,8.7,10.4,27.0,239.0
3124,2012,TOYOTA,HIGHLANDER 4WD,SUV,3.5,6,AS5,X,14.2,10.3,12.4,23.0,285.0
3125,2012,TOYOTA,HIGHLANDER HYBRID 4WD,SUV,3.5,6,AV,X,7.8,8.7,8.2,34.0,189.0
3126,2012,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.7,4.9,4.8,59.0,110.0
3127,2012,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.5,4.9,4.7,60.0,108.0
3128,2012,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.3,5.8,5.6,50.0,129.0
3129,2012,TOYOTA,RAV4,SUV,2.5,4,A4,X,10.9,8.2,9.7,29.0,223.0
3130,2012,TOYOTA,RAV4,SUV,3.5,6,A5,X,12.1,8.8,10.6,27.0,244.0
3131,2012,TOYOTA,RAV4 4WD,SUV,2.5,4,A4,X,11.1,8.6,9.9,29.0,228.0
3132,2012,TOYOTA,RAV4 4WD,SUV,3.5,6,A5,X,12.3,9.0,10.9,26.0,251.0
3133,2012,TOYOTA,SEQUOIA 4WD,SUV,4.6,8,AS6,X,17.3,12.7,15.2,19.0,350.0
3134,2012,TOYOTA,SEQUOIA 4WD,SUV,5.7,8,AS6,X,19.0,13.9,16.7,17.0,384.0
3135,2012,TOYOTA,SIENNA,MINIVAN,2.7,4,AS6,X,11.8,8.9,10.5,27.0,242.0
3136,2012,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,12.8,9.4,11.2,25.0,258.0
3137,2012,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,13.8,10.2,12.2,23.0,281.0
3138,2012,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.3,9.3,11.0,26.0,253.0
3139,2012,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,11.4,9.1,10.4,27.0,239.0
3140,2012,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,13.0,10.3,11.8,24.0,271.0
3141,2012,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,13.0,10.9,12.0,24.0,276.0
3142,2012,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.7,11.5,13.3,21.0,306.0
3143,2012,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.3,12.3,14.0,20.0,322.0
3144,2012,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.9,11.8,14.0,20.0,322.0
3145,2012,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.6,12.9,15.5,18.0,357.0
3146,2012,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.7,12.2,14.7,19.0,338.0
3147,2012,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.4,14.3,16.6,17.0,382.0
3148,2012,TOYOTA,VENZA,SUV,2.7,4,AS6,X,11.4,8.1,9.9,29.0,228.0
3149,2012,TOYOTA,VENZA,SUV,3.5,6,AS6,X,12.6,9.1,11.0,26.0,253.0
3150,2012,TOYOTA,VENZA AWD,SUV,2.7,4,AS6,X,11.6,8.5,10.2,28.0,235.0
3151,2012,TOYOTA,VENZA AWD,SUV,3.5,6,AS6,X,12.9,9.4,11.3,25.0,260.0
3152,2012,TOYOTA,YARIS,COMPACT,1.5,4,A4,X,8.0,6.6,7.4,38.0,170.0
3153,2012,TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.8,6.3,7.1,40.0,163.0
3154,2012,VOLKSWAGEN,BEETLE,SUBCOMPACT,2.0,4,AS6,Z,11.3,7.8,9.7,29.0,223.0
3155,2012,VOLKSWAGEN,BEETLE,SUBCOMPACT,2.0,4,M6,Z,11.7,8.0,10.0,28.0,230.0
3156,2012,VOLKSWAGEN,BEETLE,SUBCOMPACT,2.5,5,AS6,X,10.9,8.5,9.8,29.0,225.0
3157,2012,VOLKSWAGEN,BEETLE,SUBCOMPACT,2.5,5,M5,X,11.3,7.6,9.6,29.0,221.0
3158,2012,VOLKSWAGEN,CC,COMPACT,2.0,4,AS6,Z,11.0,7.9,9.6,29.0,221.0
3159,2012,VOLKSWAGEN,CC,COMPACT,2.0,4,M6,Z,11.5,7.9,9.9,29.0,228.0
3160,2012,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS6,Z,14.3,9.8,12.3,23.0,283.0
3161,2012,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AS6,Z,10.9,8.0,9.6,29.0,221.0
3162,2012,VOLKSWAGEN,GOLF,COMPACT,2.5,5,AS6,X,10.4,7.8,9.2,31.0,212.0
3163,2012,VOLKSWAGEN,GOLF,COMPACT,2.5,5,M5,X,11.3,7.4,9.5,30.0,219.0
3164,2012,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,12.3,8.9,10.8,26.0,248.0
3165,2012,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,AS6,D,8.1,6.4,7.4,38.0,198.0
3166,2012,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,M6,D,8.3,6.0,7.3,39.0,196.0
3167,2012,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,AS6,X,10.4,7.8,9.2,31.0,212.0
3168,2012,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,M5,X,11.3,7.4,9.5,30.0,219.0
3169,2012,VOLKSWAGEN,GOLF WAGON TDI (modified),STATION WAGON - SMALL,2.0,4,AS6,D,8.1,6.4,7.4,38.0,198.0
3170,2012,VOLKSWAGEN,GOLF WAGON TDI (modified),STATION WAGON - SMALL,2.0,4,M6,D,8.3,6.0,7.3,39.0,196.0
3171,2012,VOLKSWAGEN,GTI,COMPACT,2.0,4,AS6,Z,10.0,7.5,8.9,32.0,205.0
3172,2012,VOLKSWAGEN,GTI,COMPACT,2.0,4,M6,Z,11.3,8.0,9.8,29.0,225.0
3173,2012,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,Z,10.1,7.3,8.9,32.0,205.0
3174,2012,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,X,10.6,8.0,9.5,30.0,219.0
3175,2012,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,10.4,7.2,9.0,31.0,207.0
3176,2012,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,Z,11.2,7.4,9.5,30.0,219.0
3177,2012,VOLKSWAGEN,JETTA,COMPACT,2.5,5,AS6,X,10.4,7.8,9.2,31.0,212.0
3178,2012,VOLKSWAGEN,JETTA,COMPACT,2.5,5,M5,X,11.3,7.4,9.5,30.0,219.0
3179,2012,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,AS6,D,8.1,6.4,7.4,38.0,198.0
3180,2012,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,M6,D,8.3,6.0,7.3,39.0,196.0
3181,2012,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,AS6,X,11.0,8.0,9.6,29.0,221.0
3182,2012,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,M5,X,11.5,7.8,9.8,29.0,225.0
3183,2012,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AS6,Z,12.3,8.8,10.7,26.0,246.0
3184,2012,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,AS6,D,7.8,5.9,6.9,41.0,180.0
3185,2012,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,AS6,X,13.7,9.4,11.8,24.0,271.0
3186,2012,VOLKSWAGEN,TIGUAN,SUV,2.0,4,AS6,Z,11.1,9.0,10.1,28.0,232.0
3187,2012,VOLKSWAGEN,TIGUAN,SUV,2.0,4,M6,Z,13.5,9.1,11.5,25.0,265.0
3188,2012,VOLKSWAGEN,TIGUAN 4MOTION,SUV,2.0,4,AS6,Z,11.2,8.8,10.1,28.0,232.0
3189,2012,VOLKSWAGEN,TOUAREG,SUV,3.6,6,AS8,Z,13.8,10.4,12.3,23.0,283.0
3190,2012,VOLKSWAGEN,TOUAREG TDI (modified),SUV,3.0,6,AS8,D,12.4,9.0,10.6,27.0,288.0
3191,2012,VOLVO,C30 T5,COMPACT,2.5,5,AS5,X,11.5,7.9,9.9,29.0,228.0
3192,2012,VOLVO,C30 T5,COMPACT,2.5,5,M6,X,11.6,8.1,10.0,28.0,230.0
3193,2012,VOLVO,C70 T5,SUBCOMPACT,2.5,5,AS5,X,13.3,8.3,11.1,25.0,255.0
3194,2012,VOLVO,S60 T5,COMPACT,2.5,5,AS6,X,11.9,7.9,10.1,28.0,232.0
3195,2012,VOLVO,S60 T6 AWD,COMPACT,3.0,6,AS6,X,12.8,9.1,11.1,25.0,255.0
3196,2012,VOLVO,S80 3.2,MID-SIZE,3.2,6,AS6,X,11.8,8.2,10.2,28.0,235.0
3197,2012,VOLVO,S80 T6 AWD,MID-SIZE,3.0,6,AS6,X,12.8,9.1,11.1,25.0,255.0
3198,2012,VOLVO,XC60 3.2,SUV,3.2,6,AS6,X,12.7,9.3,11.1,25.0,255.0
3199,2012,VOLVO,XC60 3.2 AWD,SUV,3.2,6,AS6,X,13.1,9.7,11.6,24.0,267.0
3200,2012,VOLVO,XC60 T6 AWD,SUV,3.0,6,AS6,X,13.6,10.1,12.0,24.0,276.0
3201,2012,VOLVO,XC70 3.2,SUV,3.2,6,AS6,X,12.7,9.3,11.1,25.0,255.0
3202,2012,VOLVO,XC70 3.2 AWD,SUV,3.2,6,AS6,X,13.1,9.7,11.6,24.0,267.0
3203,2012,VOLVO,XC70 T6 AWD,SUV,3.0,6,AS6,X,13.6,10.1,12.0,24.0,276.0
3204,2012,VOLVO,XC90 3.2,SUV,3.2,6,AS6,X,14.5,10.3,12.6,22.0,290.0
3205,2012,VOLVO,XC90 3.2 AWD,SUV,3.2,6,AS6,X,14.8,10.4,12.8,22.0,294.0
3206,2013,ACURA,ILX,COMPACT,2.0,4,AS5,Z,9.9,6.7,8.5,33.0,196.0
3207,2013,ACURA,ILX,COMPACT,2.4,4,M6,Z,11.2,7.8,9.6,29.0,221.0
3208,2013,ACURA,ILX HYBRID,COMPACT,1.5,4,AV7,Z,6.1,5.8,6.0,47.0,138.0
3209,2013,ACURA,MDX AWD,SUV - SMALL,3.7,6,AS6,Z,14.8,11.3,13.2,21.0,304.0
3210,2013,ACURA,RDX AWD,SUV - SMALL,3.5,6,AS6,Z,12.1,8.7,10.6,27.0,244.0
3211,2013,ACURA,TL,MID-SIZE,3.5,6,AS6,Z,11.8,8.1,10.1,28.0,232.0
3212,2013,ACURA,TL AWD,MID-SIZE,3.7,6,AS6,Z,12.9,9.0,11.1,25.0,255.0
3213,2013,ACURA,TL AWD,MID-SIZE,3.7,6,M6,Z,13.4,9.5,11.6,24.0,267.0
3214,2013,ACURA,TSX,COMPACT,2.4,4,AS5,Z,10.6,7.4,9.2,31.0,212.0
3215,2013,ACURA,TSX,COMPACT,2.4,4,M6,Z,11.3,8.1,9.9,29.0,228.0
3216,2013,ACURA,TSX,COMPACT,3.5,6,AS5,Z,12.1,8.3,10.4,27.0,239.0
3217,2013,ACURA,ZDX AWD,SUV - SMALL,3.7,6,AS6,Z,14.3,10.4,12.5,23.0,288.0
3218,2013,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,A6,Z,18.0,12.6,15.5,18.0,357.0
3219,2013,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM7,Z,17.4,11.3,14.7,19.0,338.0
3220,2013,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M6,Z,18.1,12.2,15.4,18.0,354.0
3221,2013,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,AM7,Z,17.4,11.3,14.7,19.0,338.0
3222,2013,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,M6,Z,18.1,12.2,15.4,18.0,354.0
3223,2013,AUDI,A3,STATION WAGON - SMALL,2.0,4,AS6,Z,10.8,8.2,9.6,29.0,221.0
3224,2013,AUDI,A3,STATION WAGON - SMALL,2.0,4,M6,Z,11.8,8.0,10.1,28.0,232.0
3225,2013,AUDI,A3 TDI (modified),STATION WAGON - SMALL,2.0,4,AS6,D,8.1,6.4,7.4,38.0,198.0
3226,2013,AUDI,A3 QUATTRO,STATION WAGON - SMALL,2.0,4,AM6,Z,11.0,8.9,10.0,28.0,230.0
3227,2013,AUDI,A4,COMPACT,2.0,4,AV8,Z,9.9,7.4,8.8,32.0,202.0
3228,2013,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS8,Z,11.5,8.1,10.0,28.0,230.0
3229,2013,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,10.9,7.5,9.4,30.0,216.0
3230,2013,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,11.5,8.1,10.0,28.0,230.0
3231,2013,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,11.5,8.1,10.0,28.0,230.0
3232,2013,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,M6,Z,10.9,7.5,9.4,30.0,216.0
3233,2013,AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS8,Z,11.9,8.1,10.2,28.0,235.0
3234,2013,AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS8,Z,12.8,8.7,10.9,26.0,251.0
3235,2013,AUDI,A7 QUATTRO,MID-SIZE,3.0,6,AS8,Z,12.8,8.8,11.0,26.0,253.0
3236,2013,AUDI,A8,MID-SIZE,3.0,6,AS8,Z,13.5,8.6,11.3,25.0,260.0
3237,2013,AUDI,A8L,FULL-SIZE,3.0,6,AS8,Z,13.9,9.0,11.7,24.0,269.0
3238,2013,AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,14.8,9.7,12.5,23.0,288.0
3239,2013,AUDI,A8L,FULL-SIZE,6.3,12,AS8,Z,18.7,11.5,15.5,18.0,363.0
3240,2013,AUDI,ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AS8,Z,11.8,8.8,10.5,27.0,242.0
3241,2013,AUDI,Q5,SUV - SMALL,2.0,4,AS8,Z,11.9,8.6,10.4,27.0,239.0
3242,2013,AUDI,Q5 HYBRID,SUV - SMALL,2.0,4,AS8,Z,9.9,8.2,9.1,31.0,209.0
3243,2013,AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,15.2,11.0,13.3,21.0,306.0
3244,2013,AUDI,Q7 TDI (modified),SUV - STANDARD,3.0,6,AS8,D,12.4,8.7,10.7,26.0,290.0
3245,2013,AUDI,RS 5,SUBCOMPACT,4.2,8,AM7,Z,15.3,10.9,13.3,21.0,306.0
3246,2013,AUDI,S4,COMPACT,3.0,6,AM7,Z,13.2,9.1,11.4,25.0,262.0
3247,2013,AUDI,S4,COMPACT,3.0,6,M6,Z,14.7,9.8,12.5,23.0,288.0
3248,2013,AUDI,S5,SUBCOMPACT,3.0,6,AM7,Z,13.2,9.1,11.4,25.0,262.0
3249,2013,AUDI,S5,SUBCOMPACT,3.0,6,M6,Z,14.7,9.8,12.5,23.0,288.0
3250,2013,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.3,9.5,11.6,24.0,267.0
3251,2013,AUDI,S6,MID-SIZE,4.0,8,AM7,Z,14.1,8.7,11.7,24.0,274.0
3252,2013,AUDI,S7,MID-SIZE,4.0,8,AM7,Z,14.1,8.7,11.7,24.0,274.0
3253,2013,AUDI,S8,MID-SIZE,4.0,8,AS8,Z,15.8,9.2,12.8,22.0,300.0
3254,2013,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,10.4,7.6,9.2,31.0,212.0
3255,2013,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,Z,10.4,7.6,9.2,31.0,212.0
3256,2013,AUDI,TT RS COUPE,SUBCOMPACT,2.5,5,M6,Z,13.8,9.6,11.9,24.0,274.0
3257,2013,AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,11.5,8.8,10.3,27.0,237.0
3258,2013,AUDI,TTS ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,Z,11.5,8.8,10.3,27.0,237.0
3259,2013,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AM6,Z,21.1,13.1,17.5,16.0,403.0
3260,2013,BENTLEY,CONTINENTAL GT,COMPACT,4.0,8,AS8,Z,16.3,9.8,13.4,21.0,314.0
3261,2013,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,20.7,13.1,17.3,16.0,398.0
3262,2013,BENTLEY,CONTINENTAL GTC,SUBCOMPACT,4.0,8,AS8,Z,17.5,9.9,14.1,20.0,331.0
3263,2013,BENTLEY,CONTINENTAL GTC,SUBCOMPACT,6.0,12,AM6,Z,21.1,13.1,17.5,16.0,403.0
3264,2013,BENTLEY,CONTINENTAL SUPERSPORTS CONVERTIBLE,SUBCOMPACT,6.0,12,AM6,Z,20.7,13.1,17.3,16.0,398.0
3265,2013,BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,22.3,14.9,19.0,15.0,437.0
3266,2013,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,12.9,8.8,11.0,26.0,253.0
3267,2013,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.1,8.3,10.4,27.0,239.0
3268,2013,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.8,8.1,10.7,26.0,246.0
3269,2013,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.1,8.3,10.4,27.0,239.0
3270,2013,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.3,9.4,11.5,25.0,265.0
3271,2013,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.0,8.1,10.3,27.0,237.0
3272,2013,BMW,135i COUPE,SUBCOMPACT,3.0,6,AM7,Z,13.2,9.4,11.5,25.0,265.0
3273,2013,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.8,8.3,10.2,28.0,235.0
3274,2013,BMW,320i,COMPACT,2.0,4,A8,Z,9.8,6.3,8.2,34.0,189.0
3275,2013,BMW,320i,COMPACT,2.0,4,M6,Z,10.2,6.5,8.5,33.0,196.0
3276,2013,BMW,328i,COMPACT,2.0,4,A8,Z,9.9,6.6,8.4,34.0,193.0
3277,2013,BMW,328i,COMPACT,2.0,4,M6,Z,10.3,6.7,8.7,32.0,200.0
3278,2013,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,12.9,8.8,11.0,26.0,253.0
3279,2013,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,8.8,11.5,25.0,265.0
3280,2013,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.8,8.1,10.7,26.0,246.0
3281,2013,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.1,8.3,10.4,27.0,239.0
3282,2013,BMW,328i xDRIVE,COMPACT,2.0,4,A8,Z,10.3,7.2,8.9,32.0,205.0
3283,2013,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,13.3,9.3,11.5,25.0,265.0
3284,2013,BMW,328i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,13.7,9.0,11.6,24.0,267.0
3285,2013,BMW,335i,COMPACT,3.0,6,A8,Z,10.4,7.2,9.0,31.0,207.0
3286,2013,BMW,335i,COMPACT,3.0,6,M6,Z,12.0,8.1,10.3,27.0,237.0
3287,2013,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,13.1,8.8,11.2,25.0,258.0
3288,2013,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.0,8.1,10.3,27.0,237.0
3289,2013,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,13.1,8.8,11.2,25.0,258.0
3290,2013,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.0,8.1,10.3,27.0,237.0
3291,2013,BMW,335i xDRIVE,COMPACT,3.0,6,A8,Z,11.0,7.5,9.4,30.0,216.0
3292,2013,BMW,335i xDRIVE,COMPACT,3.0,6,M6,Z,12.2,8.6,10.6,27.0,244.0
3293,2013,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,A6,Z,12.9,8.8,11.0,26.0,253.0
3294,2013,BMW,335i xDRIVE COUPE,SUBCOMPACT,3.0,6,M6,Z,12.2,8.6,10.6,27.0,244.0
3295,2013,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.9,10.1,12.2,23.0,281.0
3296,2013,BMW,335is CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.1,8.9,11.2,25.0,258.0
3297,2013,BMW,335is COUPE,SUBCOMPACT,3.0,6,AM7,Z,13.9,10.1,12.2,23.0,281.0
3298,2013,BMW,335is COUPE,SUBCOMPACT,3.0,6,M6,Z,13.1,8.9,11.2,25.0,258.0
3299,2013,BMW,528i,MID-SIZE,2.0,4,A8,Z,9.8,6.8,8.5,33.0,196.0
3300,2013,BMW,528i xDRIVE,MID-SIZE,2.0,4,A8,Z,10.3,7.2,8.9,32.0,205.0
3301,2013,BMW,535i xDRIVE,MID-SIZE,3.0,6,A8,Z,11.2,7.9,9.7,29.0,223.0
3302,2013,BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,A8,Z,12.7,8.9,11.0,26.0,253.0
3303,2013,BMW,550i xDRIVE,MID-SIZE,4.4,8,A8,Z,14.8,9.8,12.6,22.0,290.0
3304,2013,BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3305,2013,BMW,650i xDRIVE CABRIOLET,COMPACT,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3306,2013,BMW,650i xDRIVE COUPE,COMPACT,4.4,8,A8,Z,14.8,9.8,12.6,22.0,290.0
3307,2013,BMW,650i xDRIVE GRAN COUPE,MID-SIZE,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3308,2013,BMW,740Li xDRIVE,FULL-SIZE,3.0,6,A8,Z,12.7,8.9,11.0,26.0,253.0
3309,2013,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3310,2013,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3311,2013,BMW,760Li,FULL-SIZE,6.0,12,A8,Z,18.7,11.5,15.5,18.0,357.0
3312,2013,BMW,ACTIVEHYBRID 3,COMPACT,3.0,6,A8,Z,9.3,7.1,8.3,34.0,191.0
3313,2013,BMW,ACTIVEHYBRID 5,MID-SIZE,3.0,6,A8,Z,10.5,7.9,9.3,30.0,214.0
3314,2013,BMW,ACTIVEHYBRID 7L,FULL-SIZE,3.0,6,A8,Z,10.6,7.9,9.4,30.0,216.0
3315,2013,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A8,Z,14.5,9.8,12.4,23.0,285.0
3316,2013,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,AM7,Z,17.4,11.9,14.9,19.0,343.0
3317,2013,BMW,M3 CABRIOLET,SUBCOMPACT,4.0,8,M6,Z,17.4,11.9,14.9,19.0,343.0
3318,2013,BMW,M3 COUPE,SUBCOMPACT,4.0,8,AM7,Z,17.1,11.7,14.7,19.0,338.0
3319,2013,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,16.9,11.4,14.4,20.0,331.0
3320,2013,BMW,M5,MID-SIZE,4.4,8,AM7,Z,14.9,10.2,12.8,22.0,294.0
3321,2013,BMW,M5,MID-SIZE,4.4,8,M6,Z,16.1,10.9,13.7,21.0,315.0
3322,2013,BMW,M6 CABRIOLET,COMPACT,4.4,8,AM7,Z,14.9,10.2,12.8,22.0,294.0
3323,2013,BMW,M6 CABRIOLET,COMPACT,4.4,8,M6,Z,16.1,10.9,13.7,21.0,315.0
3324,2013,BMW,M6 COUPE,COMPACT,4.4,8,AM7,Z,14.9,10.2,12.8,22.0,294.0
3325,2013,BMW,M6 COUPE,COMPACT,4.4,8,M6,Z,16.1,10.9,13.7,21.0,315.0
3326,2013,BMW,X1 xDRIVE28i,SUV - SMALL,2.0,4,A8,Z,10.3,7.2,8.9,32.0,205.0
3327,2013,BMW,X1 xDRIVE35i,SUV - SMALL,3.0,6,A6,Z,12.9,8.8,11.0,26.0,253.0
3328,2013,BMW,X3 xDRIVE28i,SUV - SMALL,2.0,4,A8,Z,10.9,8.3,9.7,29.0,223.0
3329,2013,BMW,X3 xDRIVE35i,SUV - SMALL,3.0,6,A8,Z,12.6,9.1,11.0,26.0,253.0
3330,2013,BMW,X5 M,SUV - STANDARD,4.4,8,A6,Z,19.0,14.1,16.8,17.0,386.0
3331,2013,BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,A6,D,12.1,8.9,10.7,26.0,289.0
3332,2013,BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,A8,Z,14.7,10.2,12.7,22.0,292.0
3333,2013,BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,A8,Z,17.0,11.7,14.6,19.0,336.0
3334,2013,BMW,X6 M,SUV - STANDARD,4.4,8,A6,Z,19.0,14.1,16.8,17.0,386.0
3335,2013,BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,A8,Z,14.7,10.2,12.7,22.0,292.0
3336,2013,BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,A8,Z,17.0,11.7,14.6,19.0,336.0
3337,2013,BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,A8,Z,10.8,7.1,9.1,31.0,209.0
